impl,config,mesh_file,num_triangles,grid_res,elapsed_ms
openmp,omp_4t,data/piano_0001.off,16719,64,2.537913
openmp,omp_8t,data/piano_0001.off,16719,64,23.726324
openmp,omp_1t,data/piano_0001.off,16719,64,7.585511
openmp,omp_4t,data/piano_0001.off,16719,64,6.397462
openmp,omp_8t,data/piano_0001.off,16719,64,2.174103
openmp,omp_1t,data/airplane_0001.off,104773,128,47.476313
openmp,omp_4t,data/airplane_0001.off,104773,128,13.295526
openmp,omp_8t,data/airplane_0001.off,104773,128,8.745055
openmp,omp_1t,data/airplane_0001.off,104773,128,47.829750
openmp,omp_4t,data/airplane_0001.off,104773,128,13.722149
openmp,omp_8t,data/airplane_0001.off,104773,128,33.703944
openmp,omp_1t,data/airplane_0001.off,104773,128,46.827605
openmp,omp_4t,data/airplane_0001.off,104773,128,13.021961
openmp,omp_8t,data/airplane_0001.off,104773,128,8.310007
openmp,omp_1t,data/chair_0001.off,2234,128,12.653722
openmp,omp_4t,data/chair_0001.off,2234,128,3.898681
openmp,omp_8t,data/chair_0001.off,2234,128,5.345362
openmp,omp_1t,data/chair_0001.off,2234,128,12.075010
openmp,omp_4t,data/chair_0001.off,2234,128,4.005309
openmp,omp_8t,data/chair_0001.off,2234,128,15.736626
openmp,omp_1t,data/chair_0001.off,2234,128,11.917820
openmp,omp_4t,data/chair_0001.off,2234,128,10.164203
openmp,omp_8t,data/chair_0001.off,2234,128,23.728334
openmp,omp_1t,data/table_0001.off,8652,128,17.553360
openmp,omp_4t,data/table_0001.off,8652,128,4.725295
openmp,omp_8t,data/table_0001.off,8652,128,23.930952
openmp,omp_1t,data/table_0001.off,8652,128,14.688190
openmp,omp_4t,data/table_0001.off,8652,128,5.923695
openmp,omp_8t,data/table_0001.off,8652,128,16.986388
openmp,omp_1t,data/table_0001.off,8652,128,14.783182
openmp,omp_4t,data/table_0001.off,8652,128,4.314343
openmp,omp_8t,data/table_0001.off,8652,128,12.861814
openmp,omp_1t,data/guitar_0001.off,11325,128,7.529444
openmp,omp_4t,data/guitar_0001.off,11325,128,7.788175
openmp,omp_8t,data/guitar_0001.off,11325,128,6.881716
openmp,omp_1t,data/guitar_0001.off,11325,128,7.713715
openmp,omp_4t,data/guitar_0001.off,11325,128,7.084056
openmp,omp_8t,data/guitar_0001.off,11325,128,7.916868
openmp,omp_1t,data/guitar_0001.off,11325,128,7.485221
openmp,omp_4t,data/guitar_0001.off,11325,128,6.672504
openmp,omp_8t,data/guitar_0001.off,11325,128,20.753937
openmp,omp_1t,data/lamp_0001.off,15328,128,38.328318
openmp,omp_4t,data/lamp_0001.off,15328,128,22.003995
openmp,omp_8t,data/lamp_0001.off,15328,128,29.156498
openmp,omp_1t,data/lamp_0001.off,15328,128,38.581418
openmp,omp_4t,data/lamp_0001.off,15328,128,17.687690
openmp,omp_8t,data/lamp_0001.off,15328,128,40.526559
openmp,omp_1t,data/lamp_0001.off,15328,128,38.989734
openmp,omp_4t,data/lamp_0001.off,15328,128,17.357415
openmp,omp_8t,data/lamp_0001.off,15328,128,72.659473
openmp,omp_1t,data/person_0001.off,22509,128,20.588183
openmp,omp_4t,data/person_0001.off,22509,128,7.546889
openmp,omp_8t,data/person_0001.off,22509,128,24.297611
openmp,omp_1t,data/person_0001.off,22509,128,20.978218
openmp,omp_4t,data/person_0001.off,22509,128,5.712416
openmp,omp_8t,data/person_0001.off,22509,128,21.086803
openmp,omp_1t,data/person_0001.off,22509,128,21.362878
openmp,omp_4t,data/person_0001.off,22509,128,6.366215
openmp,omp_8t,data/person_0001.off,22509,128,14.798170
openmp,omp_1t,data/bookshelf_0001.off,96,128,3.530270
openmp,omp_4t,data/bookshelf_0001.off,96,128,2.578518
openmp,omp_8t,data/bookshelf_0001.off,96,128,9.599224
openmp,omp_1t,data/bookshelf_0001.off,96,128,3.912493
openmp,omp_4t,data/bookshelf_0001.off,96,128,9.434802
